NTC 2024-07-11 03:37:30.472+00:00 REST service started                       tid=1 file=server.nim:186 address=0.0.0.0:12490
TRC 2024-07-11 03:37:30.475+00:00 Acquired slot                              topics="libp2p semaphore" tid=1 file=semaphore.nim:38 available=49 queue=0
DBG 2024-07-11 03:37:30.475+00:00 About to accept incoming connection        topics="libp2p switch" tid=1 file=switch.nim:234
TRC 2024-07-11 03:37:30.475+00:00 Acquired slot                              topics="libp2p semaphore" tid=1 file=semaphore.nim:38 available=3 queue=0
TRC 2024-07-11 03:37:30.475+00:00 Acquired slot                              topics="libp2p semaphore" tid=1 file=semaphore.nim:38 available=48 queue=0
TRC 2024-07-11 03:37:30.475+00:00 Awaiting new request                       topics="websock http-server" tid=1 file=server.nim:193
DBG 2024-07-11 03:37:30.475+00:00 Setting up WildcardAddressResolverService  topics="libp2p wildcardresolverservice" tid=1 file=wildcardresolverservice.nim:170
INF 2024-07-11 03:37:30.475+00:00 Setting up AutonatService                  topics="libp2p autonatservice" tid=1 file=service.nim:207
TRC 2024-07-11 03:37:30.475+00:00 Running AutonatService                     topics="libp2p autonatservice" tid=1 file=service.nim:225
TRC 2024-07-11 03:37:30.475+00:00 Asking peers for reachability              topics="libp2p autonatservice" tid=1 file=service.nim:164
TRC 2024-07-11 03:37:30.475+00:00 gossipsub start                            topics="libp2p gossipsub" tid=1 file=gossipsub.nim:823
WRN 2024-07-11 03:37:30.475+00:00 Starting gossipsub twice                   topics="libp2p gossipsub" tid=1 file=gossipsub.nim:826
DBG 2024-07-11 03:37:30.475+00:00 Started libp2p node                        topics="libp2p switch" tid=1 file=switch.nim:341 peer="(peerId: \"16Uiu2HAmGNtM2rQ8abySFNhqPDFY4cmfAEpfo9Z9fD3NekoFR2ip\", listenAddrs: @[\"/ip4/0.0.0.0/tcp/12491\", \"/ip4/0.0.0.0/tcp/12492/ws\"], addrs: @[\"/ip4/172.18.110.134/tcp/12491\", \"/ip4/172.18.110.134/tcp/12492/ws\"], protocols: @[\"/ipfs/id/1.0.0\", \"/libp2p/autonat/1.0.0\", \"/libp2p/circuit/relay/0.2.0/hop\", \"/vac/waku/metadata/1.0.0\", \"/vac/waku/relay/2.0.0\", \"/rendezvous/1.0.0\", \"/ipfs/ping/1.0.0\", \"/vac/waku/lightpush/2.0.0-beta1\", \"/vac/waku/filter-subscribe/2.0.0-beta1\", \"/vac/waku/peer-exchange/2.0.0-alpha1\"], protoVersion: \"ipfs/0.1.0\", agentVersion: \"nwaku\")"
INF 2024-07-11 03:37:30.475+00:00 PeerInfo                                   topics="waku node" tid=1 file=waku_node.nim:1215 peerId=16U*oFR2ip addrs="@[/ip4/172.18.110.134/tcp/12491, /ip4/172.18.110.134/tcp/12492/ws]"
INF 2024-07-11 03:37:30.475+00:00 Listening on                               topics="waku node" tid=1 file=waku_node.nim:1227 full=[/ip4/0.0.0.0/tcp/12491/p2p/16Uiu2HAmGNtM2rQ8abySFNhqPDFY4cmfAEpfo9Z9fD3NekoFR2ip][/ip4/0.0.0.0/tcp/12492/ws/p2p/16Uiu2HAmGNtM2rQ8abySFNhqPDFY4cmfAEpfo9Z9fD3NekoFR2ip] localIp=172.17.0.5
INF 2024-07-11 03:37:30.475+00:00 Announcing addresses                       topics="waku node" tid=1 file=waku_node.nim:1228 full=[/ip4/172.18.110.134/tcp/12491/p2p/16Uiu2HAmGNtM2rQ8abySFNhqPDFY4cmfAEpfo9Z9fD3NekoFR2ip][/ip4/172.18.110.134/tcp/12492/ws/p2p/16Uiu2HAmGNtM2rQ8abySFNhqPDFY4cmfAEpfo9Z9fD3NekoFR2ip]
INF 2024-07-11 03:37:30.475+00:00 DNS: discoverable ENR                      topics="waku node" tid=1 file=waku_node.nim:1229 enr=enr:-LO4QN3zTy4thfzhsGHJJs2yujhEvonJ8W0lfWjNZZdbh5Pyft1dWWPNfGndXkl8G-zKUAu_LTfL4cWhkFCYCt1flFEBgmlkgnY0gmlwhKwSboaKbXVsdGlhZGRyc4wACgSsEm6GBjDM3QOCcnOFAAABAACJc2VjcDI1NmsxoQM3Tqpf5eFn4Jztm4gB0Y0JVSJyxyZsW8QR-QU5DZb-PYN0Y3CCMMuDdWRwgjDNhXdha3UyDQ
INF 2024-07-11 03:37:30.475+00:00 Node started successfully                  topics="waku node" tid=1 file=waku_node.nim:1268
TRC 2024-07-11 03:37:30.475+00:00 Starting relay connectivity loop           topics="waku node peer_manager" tid=1 file=peer_manager.nim:957
TRC 2024-07-11 03:37:30.475+00:00 Starting prune peerstore loop              topics="waku node peer_manager" tid=1 file=peer_manager.nim:950
INF 2024-07-11 03:37:30.475+00:00 Relay peer connections                     topics="waku node peer_manager" tid=1 file=peer_manager.nim:976 inRelayConns=0/27 outRelayConns=0/13 totalConnections=0/50 notConnectedPeers=0 outsideBackoffPeers=0
DBG 2024-07-11 03:37:30.475+00:00 peer filtering updated                     topics="waku discv5" tid=1 file=waku_discv5.nim:62
INF 2024-07-11 03:37:30.475+00:00 Starting discovery v5 service              topics="waku discv5" tid=1 file=waku_discv5.nim:297
DBG 2024-07-11 03:37:30.475+00:00 start listening on udp port                topics="waku discv5" tid=1 file=waku_discv5.nim:299 address=0.0.0.0 port=12493
TRC 2024-07-11 03:37:30.475+00:00 start discv5 service                       topics="waku discv5" tid=1 file=waku_discv5.nim:307
INF 2024-07-11 03:37:30.475+00:00 Starting discovery v5 search               topics="waku discv5" tid=1 file=waku_discv5.nim:222
TRC 2024-07-11 03:37:30.476+00:00 running discv5 discovery loop              topics="waku discv5" tid=1 file=waku_discv5.nim:225
TRC 2024-07-11 03:37:30.476+00:00 discv5 discovered peers                    topics="waku discv5" tid=1 file=waku_discv5.nim:240 num_discovered_peers=0 peers=@[]
TRC 2024-07-11 03:37:30.476+00:00 discv5 discarded wrong records             topics="waku discv5" tid=1 file=waku_discv5.nim:244 wrong_records=@[]
DBG 2024-07-11 03:37:30.476+00:00 Successfully started discovery v5 service  topics="waku discv5" tid=1 file=waku_discv5.nim:313
INF 2024-07-11 03:37:30.476+00:00 Discv5: discoverable ENR                   topics="waku discv5" tid=1 file=waku_discv5.nim:314 enr=enr:-LO4QN3zTy4thfzhsGHJJs2yujhEvonJ8W0lfWjNZZdbh5Pyft1dWWPNfGndXkl8G-zKUAu_LTfL4cWhkFCYCt1flFEBgmlkgnY0gmlwhKwSboaKbXVsdGlhZGRyc4wACgSsEm6GBjDM3QOCcnOFAAABAACJc2VjcDI1NmsxoQM3Tqpf5eFn4Jztm4gB0Y0JVSJyxyZsW8QR-QU5DZb-PYN0Y3CCMMuDdWRwgjDNhXdha3UyDQ
INF 2024-07-11 03:37:30.476+00:00 REST services are installed                tid=1 file=builder.nim:191
INF 2024-07-11 03:37:30.476+00:00 Starting metrics HTTP server               topics="waku node metrics" tid=1 file=waku_metrics.nim:59 serverIp=0.0.0.0 serverPort=12494
INF 2024-07-11 03:37:30.476+00:00 Metrics HTTP server started                topics="waku node metrics" tid=1 file=waku_metrics.nim:69 serverIp=0.0.0.0 serverPort=12494
DBG 2024-07-11 03:37:30.476+00:00 Setting up shutdown hooks                  topics="wakunode main" tid=1 file=wakunode2.nim:91
INF 2024-07-11 03:37:30.476+00:00 Node setup complete                        topics="wakunode main" tid=1 file=wakunode2.nim:132
TRC 2024-07-11 03:37:31.475+00:00 running heartbeat                          topics="libp2p gossipsub" tid=1 file=behavior.nim:775 instance=140117924913232
TRC 2024-07-11 03:37:31.475+00:00 getting gossip peers (iHave)               topics="libp2p gossipsub" tid=1 file=behavior.nim:647 ntopics=0
DBG 2024-07-11 03:37:31.636+00:00 Received request                           tid=1 file=serverprivate.nim:141 peer=172.17.0.1:35160 meth=GET uri=/health
DBG 2024-07-11 03:37:31.636+00:00 Serving API request                        tid=1 file=serverprivate.nim:202 peer=172.17.0.1:35160 meth=GET uri=/health path_params=[] query_params=[] content_body=(None)
DBG 2024-07-11 03:37:31.636+00:00 Received response from handler             tid=1 file=serverprivate.nim:297 status=200 meth=GET peer=172.17.0.1:35160 uri=/health content_type=application/json content_size=43
DBG 2024-07-11 03:37:31.639+00:00 Received request                           tid=1 file=serverprivate.nim:141 peer=172.17.0.1:35166 meth=GET uri=/debug/v1/info
DBG 2024-07-11 03:37:31.639+00:00 Serving API request                        tid=1 file=serverprivate.nim:202 peer=172.17.0.1:35166 meth=GET uri=/debug/v1/info path_params=[] query_params=[] content_body=(None)
DBG 2024-07-11 03:37:31.639+00:00 Received response from handler             tid=1 file=serverprivate.nim:297 status=200 meth=GET peer=172.17.0.1:35166 uri=/debug/v1/info content_type=application/json content_size=462
TRC 2024-07-11 03:37:32.383+00:00 Got new request                            topics="websock http-server" tid=1 file=server.nim:213 isTls=false
TRC 2024-07-11 03:37:32.383+00:00 Received connection                        topics="websock http-server" tid=1 file=server.nim:77 address=172.18.175.165:44704
TRC 2024-07-11 03:37:32.383+00:00 Received valid HTTP request                topics="websock http-server" tid=1 file=server.nim:109 address=172.18.175.165:44704
TRC 2024-07-11 03:37:32.384+00:00 Awaiting new request                       topics="websock http-server" tid=1 file=server.nim:193
TRC 2024-07-11 03:37:32.384+00:00 Didn't match any protocol                  topics="websock ws-server" tid=1 file=websock.nim:310 supported="@[\"\"]" requested="@[\"\"]"
TRC 2024-07-11 03:37:32.384+00:00 Stream created                             topics="libp2p lpstream" tid=1 file=lpstream.nim:113 s=668f537cf5267f8a87f012bb objName=WsStream dir=In
TRC 2024-07-11 03:37:32.384+00:00 Monitoring for timeout                     topics="libp2p connection" tid=1 file=connection.nim:64 s=:668f537cf5267f8a87f012bb timeout=10m
DBG 2024-07-11 03:37:32.384+00:00 Accepted an incoming connection            topics="libp2p switch" tid=1 file=switch.nim:260 conn=:668f537cf5267f8a87f012bb
TRC 2024-07-11 03:37:32.384+00:00 Upgrading connection                       topics="libp2p muxedupgrade" tid=1 file=muxedupgrade.nim:69 conn=:668f537cf5267f8a87f012bb direction=In
TRC 2024-07-11 03:37:32.384+00:00 Starting multistream negotiation           topics="libp2p multistream" tid=1 file=multistream.nim:138 conn=:668f537cf5267f8a87f012bb handshaked=false
TRC 2024-07-11 03:37:32.384+00:00 Reading new frame                          topics="websock ws-session" tid=1 file=frame.nim:163
DBG 2024-07-11 03:37:32.384+00:00 About to accept incoming connection        topics="libp2p switch" tid=1 file=switch.nim:234
TRC 2024-07-11 03:37:32.384+00:00 Acquired slot                              topics="libp2p semaphore" tid=1 file=semaphore.nim:38 available=2 queue=0
TRC 2024-07-11 03:37:32.384+00:00 Acquired slot                              topics="libp2p semaphore" tid=1 file=semaphore.nim:38 available=47 queue=0
TRC 2024-07-11 03:37:32.384+00:00 Decoded new frame                          topics="websock ws-session" tid=1 file=session.nim:345 len=32 fin=true mask=true opcode=Binary
TRC 2024-07-11 03:37:32.384+00:00 Setting binary flag                        topics="libp2p wstransport" tid=1 file=session.nim:414 consumed=0 len=32 first=true remainder=32 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.384+00:00 Reading bytes from frame stream            topics="libp2p wstransport" tid=1 file=session.nim:418 len=32 consumed=0 first=true remainder=32 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.384+00:00 Read data from frame                       topics="libp2p wstransport" tid=1 file=session.nim:428 read=1 consumed=1 len=32 first=true remainder=31 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.384+00:00 Setting binary flag                        topics="libp2p wstransport" tid=1 file=session.nim:414 consumed=1 len=32 first=true remainder=31 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.384+00:00 Reading bytes from frame stream            topics="libp2p wstransport" tid=1 file=session.nim:418 len=32 consumed=1 first=true remainder=31 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.384+00:00 Read data from frame                       topics="libp2p wstransport" tid=1 file=session.nim:428 read=19 consumed=20 len=32 first=true remainder=12 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.384+00:00 handle: got request                        topics="libp2p multistream" tid=1 file=multistream.nim:150 conn=:668f537cf5267f8a87f012bb ms=/multistream/1.0.0
TRC 2024-07-11 03:37:32.384+00:00 Sending data to remote                     topics="websock ws-session" tid=1 file=session.nim:119 opcode=Binary masked=false dataSize=20
TRC 2024-07-11 03:37:32.384+00:00 Setting binary flag                        topics="libp2p wstransport" tid=1 file=session.nim:414 consumed=20 len=32 first=true remainder=12 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.384+00:00 Reading bytes from frame stream            topics="libp2p wstransport" tid=1 file=session.nim:418 len=32 consumed=20 first=true remainder=12 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.384+00:00 Read data from frame                       topics="libp2p wstransport" tid=1 file=session.nim:428 read=1 consumed=21 len=32 first=true remainder=11 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.384+00:00 Setting binary flag                        topics="libp2p wstransport" tid=1 file=session.nim:414 consumed=21 len=32 first=true remainder=11 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.384+00:00 Reading bytes from frame stream            topics="libp2p wstransport" tid=1 file=session.nim:418 len=32 consumed=21 first=true remainder=11 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.384+00:00 Read data from frame                       topics="libp2p wstransport" tid=1 file=session.nim:428 read=11 consumed=32 len=32 first=true remainder=0 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.384+00:00 Read all frames, breaking                  topics="libp2p wstransport" tid=1 file=session.nim:437 consumed=32 len=32 first=false remainder=0 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.384+00:00 handle: got request                        topics="libp2p multistream" tid=1 file=multistream.nim:150 conn=:668f537cf5267f8a87f012bb ms=/tls/1.0.0
TRC 2024-07-11 03:37:32.384+00:00 no handlers                                topics="libp2p multistream" tid=1 file=multistream.nim:175 conn=:668f537cf5267f8a87f012bb protocol=/tls/1.0.0
TRC 2024-07-11 03:37:32.384+00:00 Sending data to remote                     topics="websock ws-session" tid=1 file=session.nim:119 opcode=Binary masked=false dataSize=4
TRC 2024-07-11 03:37:32.385+00:00 Reading new frame                          topics="websock ws-session" tid=1 file=frame.nim:163
TRC 2024-07-11 03:37:32.426+00:00 Decoded new frame                          topics="websock ws-session" tid=1 file=session.nim:345 len=8 fin=true mask=true opcode=Binary
TRC 2024-07-11 03:37:32.426+00:00 Setting binary flag                        topics="libp2p wstransport" tid=1 file=session.nim:414 consumed=0 len=8 first=true remainder=8 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.426+00:00 Reading bytes from frame stream            topics="libp2p wstransport" tid=1 file=session.nim:418 len=8 consumed=0 first=true remainder=8 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.427+00:00 Read data from frame                       topics="libp2p wstransport" tid=1 file=session.nim:428 read=1 consumed=1 len=8 first=true remainder=7 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.427+00:00 Setting binary flag                        topics="libp2p wstransport" tid=1 file=session.nim:414 consumed=1 len=8 first=true remainder=7 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.427+00:00 Reading bytes from frame stream            topics="libp2p wstransport" tid=1 file=session.nim:418 len=8 consumed=1 first=true remainder=7 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.427+00:00 Read data from frame                       topics="libp2p wstransport" tid=1 file=session.nim:428 read=7 consumed=8 len=8 first=true remainder=0 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.427+00:00 Read all frames, breaking                  topics="libp2p wstransport" tid=1 file=session.nim:437 consumed=8 len=8 first=false remainder=0 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.427+00:00 handle: got request                        topics="libp2p multistream" tid=1 file=multistream.nim:150 conn=:668f537cf5267f8a87f012bb ms=/noise
TRC 2024-07-11 03:37:32.427+00:00 found handler                              topics="libp2p multistream" tid=1 file=multistream.nim:170 conn=:668f537cf5267f8a87f012bb protocol=/noise
TRC 2024-07-11 03:37:32.427+00:00 Sending data to remote                     topics="websock ws-session" tid=1 file=session.nim:119 opcode=Binary masked=false dataSize=8
TRC 2024-07-11 03:37:32.427+00:00 Securing connection                        topics="libp2p upgrade" tid=1 file=upgrade.nim:64 conn=:668f537cf5267f8a87f012bb codec=/noise
TRC 2024-07-11 03:37:32.427+00:00 Starting Noise handshake                   topics="libp2p noise" tid=1 file=noise.nim:521 conn=:668f537cf5267f8a87f012bb initiator=false
TRC 2024-07-11 03:37:32.427+00:00 mixHash                                    topics="libp2p noise" tid=1 file=noise.nim:198 hash=f3d15e6108ed...2e0958dc002d
TRC 2024-07-11 03:37:32.427+00:00 Reading new frame                          topics="websock ws-session" tid=1 file=frame.nim:163
TRC 2024-07-11 03:37:32.427+00:00 Decoded new frame                          topics="websock ws-session" tid=1 file=session.nim:345 len=34 fin=true mask=true opcode=Binary
TRC 2024-07-11 03:37:32.427+00:00 Setting binary flag                        topics="libp2p wstransport" tid=1 file=session.nim:414 consumed=0 len=34 first=true remainder=34 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.427+00:00 Reading bytes from frame stream            topics="libp2p wstransport" tid=1 file=session.nim:418 len=34 consumed=0 first=true remainder=34 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.427+00:00 Read data from frame                       topics="libp2p wstransport" tid=1 file=session.nim:428 read=2 consumed=2 len=34 first=true remainder=32 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.427+00:00 readFrame                                  topics="libp2p noise" tid=1 file=noise.nim:312 sconn=:668f537cf5267f8a87f012bb size=32
TRC 2024-07-11 03:37:32.427+00:00 Setting binary flag                        topics="libp2p wstransport" tid=1 file=session.nim:414 consumed=2 len=34 first=true remainder=32 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.427+00:00 Reading bytes from frame stream            topics="libp2p wstransport" tid=1 file=session.nim:418 len=34 consumed=2 first=true remainder=32 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.427+00:00 Read data from frame                       topics="libp2p wstransport" tid=1 file=session.nim:428 read=32 consumed=34 len=34 first=true remainder=0 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.427+00:00 Read all frames, breaking                  topics="libp2p wstransport" tid=1 file=session.nim:437 consumed=34 len=34 first=false remainder=0 fin=true opcode=Binary masked=true
TRC 2024-07-11 03:37:32.427+00:00 noise read e                               topics="libp2p noise" tid=1 file=noise.nim:277 size=32
TRC 2024-07-11 03:37:32.427+00:00 mixHash                                    topics="libp2p noise" tid=1 file=noise.nim:198 hash=bcb57cefa380...ccd121985b4c
TRC 2024-07-11 03:37:32.427+00:00 mixHash                                    topics="libp2p noise" tid=1 file=noise.nim:198 hash=af1bdb3f53ed...2a29079c8509
TRC 2024-07-11 03:37:32.427+00:00 noise write e                              topics="libp2p noise" tid=1 file=noise.nim:237
